species	rank_no	name	rank	id
Sagittarius_serpentarius	17	Amniota	clade	32524
Sagittarius_serpentarius	18	Sauropsida	clade	8457
Sagittarius_serpentarius	19	Sauria	clade	32561
Sagittarius_serpentarius	20	Archelosauria	clade	1329799
Sagittarius_serpentarius	21	Archosauria	clade	8492
Sagittarius_serpentarius	22	Dinosauria	clade	436486
Sagittarius_serpentarius	23	Saurischia	clade	436489
Sagittarius_serpentarius	24	Theropoda	clade	436491
Sagittarius_serpentarius	25	Coelurosauria	clade	436492
Sagittarius_serpentarius	26	Aves	class	8782
Sagittarius_serpentarius	27	Neognathae	infraclass	8825
Sagittarius_serpentarius	28	Accipitriformes	order	2558200
Sagittarius_serpentarius	29	Sagittariidae	family	56256
Sagittarius_serpentarius	30	Sagittarius	genus	56257
Sagittarius_serpentarius	31	Sagittarius serpentarius	species	56258
Saimiri_boliviensis	1	cellular organisms	no rank	131567
Saimiri_boliviensis	2	Eukaryota	superkingdom	2759
Saimiri_boliviensis	3	Opisthokonta	clade	33154
Saimiri_boliviensis	4	Metazoa	kingdom	33208
Saimiri_boliviensis	5	Eumetazoa	clade	6072
Saimiri_boliviensis	6	Bilateria	clade	33213
Saimiri_boliviensis	7	Deuterostomia	clade	33511
Saimiri_boliviensis	8	Chordata	phylum	7711
Saimiri_boliviensis	9	Craniata	subphylum	89593
Saimiri_boliviensis	10	Vertebrata	clade	7742
Saimiri_boliviensis	11	Gnathostomata	clade	7776
Saimiri_boliviensis	12	Teleostomi	clade	117570
Saimiri_boliviensis	13	Euteleostomi	clade	117571
Saimiri_boliviensis	14	Sarcopterygii	superclass	8287
Saimiri_boliviensis	15	Dipnotetrapodomorpha	clade	1338369
Saimiri_boliviensis	16	Tetrapoda	clade	32523
Saimiri_boliviensis	17	Amniota	clade	32524
Saimiri_boliviensis	18	Mammalia	class	40674
Saimiri_boliviensis	19	Theria	clade	32525
Saimiri_boliviensis	20	Eutheria	clade	9347
Saimiri_boliviensis	21	Boreoeutheria	clade	1437010
Saimiri_boliviensis	22	Euarchontoglires	superorder	314146
Saimiri_boliviensis	23	Primates	order	9443
Saimiri_boliviensis	24	Haplorrhini	suborder	376913
Saimiri_boliviensis	25	Simiiformes	infraorder	314293
Saimiri_boliviensis	26	Platyrrhini	parvorder	9479
Saimiri_boliviensis	27	Cebidae	family	9498
Saimiri_boliviensis	28	Saimiriinae	subfamily	378850
Saimiri_boliviensis	29	Saimiri	genus	9520
Saimiri_boliviensis	30	Saimiri boliviensis	species	27679
Sakesphorus_luctuosus	1	cellular organisms	no rank	131567
Sakesphorus_luctuosus	2	Eukaryota	superkingdom	2759
Sakesphorus_luctuosus	3	Opisthokonta	clade	33154
Sakesphorus_luctuosus	4	Metazoa	kingdom	33208
Sakesphorus_luctuosus	5	Eumetazoa	clade	6072
Sakesphorus_luctuosus	6	Bilateria	clade	33213
Sakesphorus_luctuosus	7	Deuterostomia	clade	33511
Sakesphorus_luctuosus	8	Chordata	phylum	7711
Sakesphorus_luctuosus	9	Craniata	subphylum	89593
Sakesphorus_luctuosus	10	Vertebrata	clade	7742
Sakesphorus_luctuosus	11	Gnathostomata	clade	7776
Sakesphorus_luctuosus	12	Teleostomi	clade	117570
Sakesphorus_luctuosus	13	Euteleostomi	clade	117571
Sakesphorus_luctuosus	14	Sarcopterygii	superclass	8287
Sakesphorus_luctuosus	15	Dipnotetrapodomorpha	clade	1338369
Sakesphorus_luctuosus	16	Tetrapoda	clade	32523
Sakesphorus_luctuosus	17	Amniota	clade	32524
Sakesphorus_luctuosus	18	Sauropsida	clade	8457
Sakesphorus_luctuosus	19	Sauria	clade	32561
Sakesphorus_luctuosus	20	Archelosauria	clade	1329799
Sakesphorus_luctuosus	21	Archosauria	clade	8492
Sakesphorus_luctuosus	22	Dinosauria	clade	436486
Sakesphorus_luctuosus	23	Saurischia	clade	436489
Sakesphorus_luctuosus	24	Theropoda	clade	436491
Sakesphorus_luctuosus	25	Coelurosauria	clade	436492
Sakesphorus_luctuosus	26	Aves	class	8782
Sakesphorus_luctuosus	27	Neognathae	infraclass	8825
Sakesphorus_luctuosus	28	Passeriformes	order	9126
Sakesphorus_luctuosus	29	Thamnophilidae	family	81887
Sakesphorus_luctuosus	30	Sakesphorus	genus	288057
Sakesphorus_luctuosus	31	Sakesphorus luctuosus	species	419690
Salarias_fasciatus	1	cellular organisms	no rank	131567
Salarias_fasciatus	2	Eukaryota	superkingdom	2759
Salarias_fasciatus	3	Opisthokonta	clade	33154
Salarias_fasciatus	4	Metazoa	kingdom	33208
Salarias_fasciatus	5	Eumetazoa	clade	6072
Salarias_fasciatus	6	Bilateria	clade	33213
Salarias_fasciatus	7	Deuterostomia	clade	33511
Salarias_fasciatus	8	Chordata	phylum	7711
Salarias_fasciatus	9	Craniata	subphylum	89593
Salarias_fasciatus	10	Vertebrata	clade	7742
Salarias_fasciatus	11	Gnathostomata	clade	7776
Salarias_fasciatus	12	Teleostomi	clade	117570
Salarias_fasciatus	13	Euteleostomi	clade	117571
Salarias_fasciatus	14	Actinopterygii	superclass	7898
Salarias_fasciatus	15	Actinopteri	class	186623
Salarias_fasciatus	16	Neopterygii	subclass	41665
Salarias_fasciatus	17	Teleostei	infraclass	32443
Salarias_fasciatus	18	Osteoglossocephalai	clade	1489341
Salarias_fasciatus	19	Clupeocephala	no rank	186625
Salarias_fasciatus	20	Euteleosteomorpha	cohort	1489388
Salarias_fasciatus	21	Neoteleostei	clade	123365
Salarias_fasciatus	22	Eurypterygia	clade	123366
Salarias_fasciatus	23	Ctenosquamata	clade	123367
Salarias_fasciatus	24	Acanthomorphata	clade	123368
Salarias_fasciatus	25	Euacanthomorphacea	clade	123369
Salarias_fasciatus	26	Percomorphaceae	clade	1489872
Salarias_fasciatus	27	Ovalentaria	clade	1489908
Salarias_fasciatus	28	Blenniimorphae	clade	1489920
Salarias_fasciatus	29	Blenniiformes	order	1489921
Salarias_fasciatus	30	Blennioidei	suborder	56717
Salarias_fasciatus	31	Blenniidae	family	56718
Salarias_fasciatus	32	Salariinae	subfamily	703913
Salarias_fasciatus	33	Salarias	genus	94311
Salarias_fasciatus	34	Salarias fasciatus	species	181472
Salix_dunnii	1	cellular organisms	no rank	131567
Salix_dunnii	2	Eukaryota	superkingdom	2759
Salix_dunnii	3	Viridiplantae	kingdom	33090
Salix_dunnii	4	Streptophyta	phylum	35493
Salix_dunnii	5	Streptophytina	subphylum	131221
Salix_dunnii	6	Embryophyta	clade	3193
Salix_dunnii	7	Tracheophyta	clade	58023
Salix_dunnii	8	Euphyllophyta	clade	78536
Salix_dunnii	9	Spermatophyta	clade	58024
Salix_dunnii	10	Magnoliopsida	class	3398
Salix_dunnii	11	Mesangiospermae	clade	1437183
Salix_dunnii	12	eudicotyledons	clade	71240
Salix_dunnii	13	Gunneridae	clade	91827
Salix_dunnii	14	Pentapetalae	clade	1437201
Salix_dunnii	15	rosids	clade	71275
Salix_dunnii	16	fabids	clade	91835
Salix_dunnii	17	Malpighiales	order	3646
Salix_dunnii	18	Salicaceae	family	3688
Salix_dunnii	19	Saliceae	tribe	238069
Salix_dunnii	20	Salix	genus	40685
Salix_dunnii	21	Salix dunnii	species	1413687
Salix_suchowensis	1	cellular organisms	no rank	131567
Salix_suchowensis	2	Eukaryota	superkingdom	2759
Salix_suchowensis	3	Viridiplantae	kingdom	33090
Salix_suchowensis	4	Streptophyta	phylum	35493
Salix_suchowensis	5	Streptophytina	subphylum	131221
Salix_suchowensis	6	Embryophyta	clade	3193
Salix_suchowensis	7	Tracheophyta	clade	58023
Salix_suchowensis	8	Euphyllophyta	clade	78536
Salix_suchowensis	9	Spermatophyta	clade	58024
Salix_suchowensis	10	Magnoliopsida	class	3398
Salix_suchowensis	11	Mesangiospermae	clade	1437183
Salix_suchowensis	12	eudicotyledons	clade	71240
Salix_suchowensis	13	Gunneridae	clade	91827
Salix_suchowensis	14	Pentapetalae	clade	1437201
Salix_suchowensis	15	rosids	clade	71275
Salix_suchowensis	16	fabids	clade	91835
Salix_suchowensis	17	Malpighiales	order	3646
Salix_suchowensis	18	Salicaceae	family	3688
Salix_suchowensis	19	Saliceae	tribe	238069
Salix_suchowensis	20	Salix	genus	40685
Salix_suchowensis	21	Salix suchowensis	species	1278906
Salmo_salar	1	cellular organisms	no rank	131567
Salmo_salar	2	Eukaryota	superkingdom	2759
Salmo_salar	3	Opisthokonta	clade	33154
Salmo_salar	4	Metazoa	kingdom	33208
Salmo_salar	5	Eumetazoa	clade	6072
Salmo_salar	6	Bilateria	clade	33213
Salmo_salar	7	Deuterostomia	clade	33511
Salmo_salar	8	Chordata	phylum	7711
Salmo_salar	9	Craniata	subphylum	89593
Salmo_salar	10	Vertebrata	clade	7742
Salmo_salar	11	Gnathostomata	clade	7776
Salmo_salar	12	Teleostomi	clade	117570
Salmo_salar	13	Euteleostomi	clade	117571
Salmo_salar	14	Actinopterygii	superclass	7898
Salmo_salar	15	Actinopteri	class	186623
Salmo_salar	16	Neopterygii	subclass	41665
Salmo_salar	17	Teleostei	infraclass	32443
Salmo_salar	18	Osteoglossocephalai	clade	1489341
Salmo_salar	19	Clupeocephala	no rank	186625
Salmo_salar	20	Euteleosteomorpha	cohort	1489388
Salmo_salar	21	Protacanthopterygii	clade	41705
Salmo_salar	22	Salmoniformes	order	8006
Salmo_salar	23	Salmonidae	family	8015
Salmo_salar	24	Salmoninae	subfamily	504568
Salmo_salar	25	Salmo	genus	8028
Salmo_salar	26	Salmo salar	species	8030
Salmo_trutta	1	cellular organisms	no rank	131567
Salmo_trutta	2	Eukaryota	superkingdom	2759
Salmo_trutta	3	Opisthokonta	clade	33154
Salmo_trutta	4	Metazoa	kingdom	33208
Salmo_trutta	5	Eumetazoa	clade	6072
Salmo_trutta	6	Bilateria	clade	33213
Salmo_trutta	7	Deuterostomia	clade	33511
Salmo_trutta	8	Chordata	phylum	7711
Salmo_trutta	9	Craniata	subphylum	89593
Salmo_trutta	10	Vertebrata	clade	7742
Salmo_trutta	11	Gnathostomata	clade	7776
Salmo_trutta	12	Teleostomi	clade	117570
Salmo_trutta	13	Euteleostomi	clade	117571
Salmo_trutta	14	Actinopterygii	superclass	7898
Salmo_trutta	15	Actinopteri	class	186623
Salmo_trutta	16	Neopterygii	subclass	41665
Salmo_trutta	17	Teleostei	infraclass	32443
Salmo_trutta	18	Osteoglossocephalai	clade	1489341
Salmo_trutta	19	Clupeocephala	no rank	186625
Salmo_trutta	20	Euteleosteomorpha	cohort	1489388
Salmo_trutta	21	Protacanthopterygii	clade	41705
Salmo_trutta	22	Salmoniformes	order	8006
Salmo_trutta	23	Salmonidae	family	8015
Salmo_trutta	24	Salmoninae	subfamily	504568
Salmo_trutta	25	Salmo	genus	8028
Salmo_trutta	26	Salmo trutta	species	8032
Salvelinus_fontinalis	1	cellular organisms	no rank	131567
Salvelinus_fontinalis	2	Eukaryota	superkingdom	2759
Salvelinus_fontinalis	3	Opisthokonta	clade	33154
Salvelinus_fontinalis	4	Metazoa	kingdom	33208
Salvelinus_fontinalis	5	Eumetazoa	clade	6072
Salvelinus_fontinalis	6	Bilateria	clade	33213
Salvelinus_fontinalis	7	Deuterostomia	clade	33511
Salvelinus_fontinalis	8	Chordata	phylum	7711
Salvelinus_fontinalis	9	Craniata	subphylum	89593
Salvelinus_fontinalis	10	Vertebrata	clade	7742
Salvelinus_fontinalis	11	Gnathostomata	clade	7776
Salvelinus_fontinalis	12	Teleostomi	clade	117570
Salvelinus_fontinalis	13	Euteleostomi	clade	117571
Salvelinus_fontinalis	14	Actinopterygii	superclass	7898
Salvelinus_fontinalis	15	Actinopteri	class	186623
Salvelinus_fontinalis	16	Neopterygii	subclass	41665
Salvelinus_fontinalis	17	Teleostei	infraclass	32443
Salvelinus_fontinalis	18	Osteoglossocephalai	clade	1489341
Salvelinus_fontinalis	19	Clupeocephala	no rank	186625
Salvelinus_fontinalis	20	Euteleosteomorpha	cohort	1489388
Salvelinus_fontinalis	21	Protacanthopterygii	clade	41705
Salvelinus_fontinalis	22	Salmoniformes	order	8006
Salvelinus_fontinalis	23	Salmonidae	family	8015
Salvelinus_fontinalis	24	Salmoninae	subfamily	504568
Salvelinus_fontinalis	25	Salvelinus	genus	8033
Salvelinus_fontinalis	26	Salvelinus fontinalis	species	8038
Salvelinus_namaycush	1	cellular organisms	no rank	131567
Salvelinus_namaycush	2	Eukaryota	superkingdom	2759
Salvelinus_namaycush	3	Opisthokonta	clade	33154
Salvelinus_namaycush	4	Metazoa	kingdom	33208
Salvelinus_namaycush	5	Eumetazoa	clade	6072
Salvelinus_namaycush	6	Bilateria	clade	33213
Salvelinus_namaycush	7	Deuterostomia	clade	33511
Salvelinus_namaycush	8	Chordata	phylum	7711
Salvelinus_namaycush	9	Craniata	subphylum	89593
Salvelinus_namaycush	10	Vertebrata	clade	7742
Salvelinus_namaycush	11	Gnathostomata	clade	7776
Salvelinus_namaycush	12	Teleostomi	clade	117570
Salvelinus_namaycush	13	Euteleostomi	clade	117571
Salvelinus_namaycush	14	Actinopterygii	superclass	7898
Salvelinus_namaycush	15	Actinopteri	class	186623
Salvelinus_namaycush	16	Neopterygii	subclass	41665
Salvelinus_namaycush	17	Teleostei	infraclass	32443
Salvelinus_namaycush	18	Osteoglossocephalai	clade	1489341
Salvelinus_namaycush	19	Clupeocephala	no rank	186625
Salvelinus_namaycush	20	Euteleosteomorpha	cohort	1489388
Salvelinus_namaycush	21	Protacanthopterygii	clade	41705
Salvelinus_namaycush	22	Salmoniformes	order	8006
Salvelinus_namaycush	23	Salmonidae	family	8015
Salvelinus_namaycush	24	Salmoninae	subfamily	504568
Salvelinus_namaycush	25	Salvelinus	genus	8033
Salvelinus_namaycush	26	Salvelinus namaycush	species	8040
Sander_lucioperca	1	cellular organisms	no rank	131567
Sander_lucioperca	2	Eukaryota	superkingdom	2759
Sander_lucioperca	3	Opisthokonta	clade	33154
Sander_lucioperca	4	Metazoa	kingdom	33208
Sander_lucioperca	5	Eumetazoa	clade	6072
Sander_lucioperca	6	Bilateria	clade	33213
Sander_lucioperca	7	Deuterostomia	clade	33511
Sander_lucioperca	8	Chordata	phylum	7711
Sander_lucioperca	9	Craniata	subphylum	89593
Sander_lucioperca	10	Vertebrata	clade	7742
Sander_lucioperca	11	Gnathostomata	clade	7776
Sander_lucioperca	12	Teleostomi	clade	117570
Sander_lucioperca	13	Euteleostomi	clade	117571
Sander_lucioperca	14	Actinopterygii	superclass	7898
Sander_lucioperca	15	Actinopteri	class	186623
Sander_lucioperca	16	Neopterygii	subclass	41665
Sander_lucioperca	17	Teleostei	infraclass	32443
Sander_lucioperca	18	Osteoglossocephalai	clade	1489341
Sander_lucioperca	19	Clupeocephala	no rank	186625
Sander_lucioperca	20	Euteleosteomorpha	cohort	1489388
Sander_lucioperca	21	Neoteleostei	clade	123365
Sander_lucioperca	22	Eurypterygia	clade	123366
Sander_lucioperca	23	Ctenosquamata	clade	123367
Sander_lucioperca	24	Acanthomorphata	clade	123368
Sander_lucioperca	25	Euacanthomorphacea	clade	123369
Sander_lucioperca	26	Percomorphaceae	clade	1489872
Sander_lucioperca	27	Eupercaria	clade	1489922
Sander_lucioperca	28	Perciformes	order	8111
Sander_lucioperca	29	Percoidei	suborder	8112
Sander_lucioperca	30	Percidae	family	8165
Sander_lucioperca	31	Luciopercinae	subfamily	641308
Sander_lucioperca	32	Sander	genus	283033
Sander_lucioperca	33	Sander lucioperca	species	283035
Sapajus_apella	1	cellular organisms	no rank	131567
Sapajus_apella	2	Eukaryota	superkingdom	2759
Sapajus_apella	3	Opisthokonta	clade	33154
Sapajus_apella	4	Metazoa	kingdom	33208
Sapajus_apella	5	Eumetazoa	clade	6072
Sapajus_apella	6	Bilateria	clade	33213
Sapajus_apella	7	Deuterostomia	clade	33511
Sapajus_apella	8	Chordata	phylum	7711
Sapajus_apella	9	Craniata	subphylum	89593
Sapajus_apella	10	Vertebrata	clade	7742
Sapajus_apella	11	Gnathostomata	clade	7776
Sapajus_apella	12	Teleostomi	clade	117570
Sapajus_apella	13	Euteleostomi	clade	117571
Sapajus_apella	14	Sarcopterygii	superclass	8287
Sapajus_apella	15	Dipnotetrapodomorpha	clade	1338369
Sapajus_apella	16	Tetrapoda	clade	32523
Sapajus_apella	17	Amniota	clade	32524
Sapajus_apella	18	Mammalia	class	40674
Sapajus_apella	19	Theria	clade	32525
Sapajus_apella	20	Eutheria	clade	9347
Sapajus_apella	21	Boreoeutheria	clade	1437010
Sapajus_apella	22	Euarchontoglires	superorder	314146
Sapajus_apella	23	Primates	order	9443
Sapajus_apella	24	Haplorrhini	suborder	376913
Sapajus_apella	25	Simiiformes	infraorder	314293
Sapajus_apella	26	Platyrrhini	parvorder	9479
Sapajus_apella	27	Cebidae	family	9498
Sapajus_apella	28	Cebinae	subfamily	38070
Sapajus_apella	29	Sapajus	genus	1532884
Sapajus_apella	30	Sapajus apella	species	9515
Sapayoa_aenigma	1	cellular organisms	no rank	131567
Sapayoa_aenigma	2	Eukaryota	superkingdom	2759
Sapayoa_aenigma	3	Opisthokonta	clade	33154
Sapayoa_aenigma	4	Metazoa	kingdom	33208
Sapayoa_aenigma	5	Eumetazoa	clade	6072
Sapayoa_aenigma	6	Bilateria	clade	33213
Sapayoa_aenigma	7	Deuterostomia	clade	33511
Sapayoa_aenigma	8	Chordata	phylum	7711
Sapayoa_aenigma	9	Craniata	subphylum	89593
Sapayoa_aenigma	10	Vertebrata	clade	7742
Sapayoa_aenigma	11	Gnathostomata	clade	7776
Sapayoa_aenigma	12	Teleostomi	clade	117570
Sapayoa_aenigma	13	Euteleostomi	clade	117571
Sapayoa_aenigma	14	Sarcopterygii	superclass	8287
Sapayoa_aenigma	15	Dipnotetrapodomorpha	clade	1338369
Sapayoa_aenigma	16	Tetrapoda	clade	32523
Sapayoa_aenigma	17	Amniota	clade	32524
Sapayoa_aenigma	18	Sauropsida	clade	8457
Sapayoa_aenigma	19	Sauria	clade	32561
Sapayoa_aenigma	20	Archelosauria	clade	1329799
Sapayoa_aenigma	21	Archosauria	clade	8492
Sapayoa_aenigma	22	Dinosauria	clade	436486
Sapayoa_aenigma	23	Saurischia	clade	436489
Sapayoa_aenigma	24	Theropoda	clade	436491
Sapayoa_aenigma	25	Coelurosauria	clade	436492
Sapayoa_aenigma	26	Aves	class	8782
Sapayoa_aenigma	27	Neognathae	infraclass	8825
Sapayoa_aenigma	28	Passeriformes	order	9126
Sapayoa_aenigma	29	Tyrannidae	family	28728
Sapayoa_aenigma	30	Sapayoa	genus	239369
Sapayoa_aenigma	31	Sapayoa aenigma	species	239371
Sarcophaga_bullata	1	cellular organisms	no rank	131567
Sarcophaga_bullata	2	Eukaryota	superkingdom	2759
Sarcophaga_bullata	3	Opisthokonta	clade	33154
Sarcophaga_bullata	4	Metazoa	kingdom	33208
Sarcophaga_bullata	5	Eumetazoa	clade	6072
Sarcophaga_bullata	6	Bilateria	clade	33213
Sarcophaga_bullata	7	Protostomia	clade	33317
Sarcophaga_bullata	8	Ecdysozoa	clade	1206794
Sarcophaga_bullata	9	Panarthropoda	clade	88770
Sarcophaga_bullata	10	Arthropoda	phylum	6656
Sarcophaga_bullata	11	Mandibulata	clade	197563
Sarcophaga_bullata	12	Pancrustacea	clade	197562
Sarcophaga_bullata	13	Hexapoda	subphylum	6960
Sarcophaga_bullata	14	Insecta	class	50557
Sarcophaga_bullata	15	Dicondylia	clade	85512
Sarcophaga_bullata	16	Pterygota	subclass	7496
Sarcophaga_bullata	17	Neoptera	infraclass	33340
Sarcophaga_bullata	18	Endopterygota	cohort	33392
Sarcophaga_bullata	19	Diptera	order	7147
Sarcophaga_bullata	20	Brachycera	suborder	7203
Sarcophaga_bullata	21	Muscomorpha	infraorder	43733
Sarcophaga_bullata	22	Eremoneura	clade	480118
Sarcophaga_bullata	23	Cyclorrhapha	clade	480117
Sarcophaga_bullata	24	Schizophora	no rank	43738
Sarcophaga_bullata	25	Calyptratae	no rank	43742
Sarcophaga_bullata	26	Oestroidea	superfamily	43755
Sarcophaga_bullata	27	Sarcophagidae	family	7381
Sarcophaga_bullata	28	Sarcophaginae	subfamily	43916
Sarcophaga_bullata	29	Sarcophaga	genus	7384
Sarcophaga_bullata	30	Neobellieria	subgenus	13171
Sarcophaga_bullata	31	Sarcophaga bullata	species	7385
Sarcophilus_harrisii	1	cellular organisms	no rank	131567
Sarcophilus_harrisii	2	Eukaryota	superkingdom	2759
Sarcophilus_harrisii	3	Opisthokonta	clade	33154
Sarcophilus_harrisii	4	Metazoa	kingdom	33208
Sarcophilus_harrisii	5	Eumetazoa	clade	6072
Sarcophilus_harrisii	6	Bilateria	clade	33213
Sarcophilus_harrisii	7	Deuterostomia	clade	33511
Sarcophilus_harrisii	8	Chordata	phylum	7711
Sarcophilus_harrisii	9	Craniata	subphylum	89593
Sarcophilus_harrisii	10	Vertebrata	clade	7742
Sarcophilus_harrisii	11	Gnathostomata	clade	7776
Sarcophilus_harrisii	12	Teleostomi	clade	117570
Sarcophilus_harrisii	13	Euteleostomi	clade	117571
Sarcophilus_harrisii	14	Sarcopterygii	superclass	8287
Sarcophilus_harrisii	15	Dipnotetrapodomorpha	clade	1338369
Sarcophilus_harrisii	16	Tetrapoda	clade	32523
Sarcophilus_harrisii	17	Amniota	clade	32524
Sarcophilus_harrisii	18	Mammalia	class	40674
Sarcophilus_harrisii	19	Theria	clade	32525
Sarcophilus_harrisii	20	Metatheria	clade	9263
Sarcophilus_harrisii	21	Dasyuromorphia	order	38608
Sarcophilus_harrisii	22	Dasyuridae	family	9277
Sarcophilus_harrisii	23	Sarcophilus	genus	9304
Sarcophilus_harrisii	24	Sarcophilus harrisii	species	9305
Sarcoptes_scabiei	1	cellular organisms	no rank	131567
Sarcoptes_scabiei	2	Eukaryota	superkingdom	2759
Sarcoptes_scabiei	3	Opisthokonta	clade	33154
Sarcoptes_scabiei	4	Metazoa	kingdom	33208
Sarcoptes_scabiei	5	Eumetazoa	clade	6072
Sarcoptes_scabiei	6	Bilateria	clade	33213
Sarcoptes_scabiei	7	Protostomia	clade	33317
Sarcoptes_scabiei	8	Ecdysozoa	clade	1206794
Sarcoptes_scabiei	9	Panarthropoda	clade	88770
Sarcoptes_scabiei	10	Arthropoda	phylum	6656
Sarcoptes_scabiei	11	Chelicerata	subphylum	6843
Sarcoptes_scabiei	12	Arachnida	class	6854
Sarcoptes_scabiei	13	Acari	subclass	6933
Sarcoptes_scabiei	14	Acariformes	superorder	6946
Sarcoptes_scabiei	15	Sarcoptiformes	order	83137
Sarcoptes_scabiei	16	Astigmata	suborder	6951
Sarcoptes_scabiei	17	Psoroptidia	parvorder	223472
Sarcoptes_scabiei	18	Sarcoptoidea	superfamily	83158
Sarcoptes_scabiei	19	Sarcoptidae	family	52281
Sarcoptes_scabiei	20	Sarcoptinae	subfamily	474019
Sarcoptes_scabiei	21	Sarcoptes	genus	52282
Sarcoptes_scabiei	22	Sarcoptes scabiei	species	52283
Scaptodrosophila_lebanonensis	1	cellular organisms	no rank	131567
Scaptodrosophila_lebanonensis	2	Eukaryota	superkingdom	2759
Scaptodrosophila_lebanonensis	3	Opisthokonta	clade	33154
Scaptodrosophila_lebanonensis	4	Metazoa	kingdom	33208
Scaptodrosophila_lebanonensis	5	Eumetazoa	clade	6072
Scaptodrosophila_lebanonensis	6	Bilateria	clade	33213
Scaptodrosophila_lebanonensis	7	Protostomia	clade	33317
Scaptodrosophila_lebanonensis	8	Ecdysozoa	clade	1206794
Scaptodrosophila_lebanonensis	9	Panarthropoda	clade	88770
Scaptodrosophila_lebanonensis	10	Arthropoda	phylum	6656
Scaptodrosophila_lebanonensis	11	Mandibulata	clade	197563
Scaptodrosophila_lebanonensis	12	Pancrustacea	clade	197562
Scaptodrosophila_lebanonensis	13	Hexapoda	subphylum	6960
Scaptodrosophila_lebanonensis	14	Insecta	class	50557
Scaptodrosophila_lebanonensis	15	Dicondylia	clade	85512
Scaptodrosophila_lebanonensis	16	Pterygota	subclass	7496
Scaptodrosophila_lebanonensis	17	Neoptera	infraclass	33340
Scaptodrosophila_lebanonensis	18	Endopterygota	cohort	33392
Scaptodrosophila_lebanonensis	19	Diptera	order	7147
Scaptodrosophila_lebanonensis	20	Brachycera	suborder	7203
Scaptodrosophila_lebanonensis	21	Muscomorpha	infraorder	43733
