species	tRNA_GFF	prop_cds_expressed	nb_genes	nb_genes_filtered	nb_codon_not_decoded	rho_aa_fpkm	pval_aa_fpkm	rho_gc3_gci	pval_gc3_gci	g_abond_ag	c_duc_ic	gc3	var_gc3	gci	std_gci	var_gci	nb_aa_POC1	nb_genes_per_bins_POC1	nb_busco_POC1	S_POC1	expressed_overused_POC1	expressed_overused_background_POC1	constraint_overused_POC1	nb_aa_POC2	nb_genes_per_bins_POC2	nb_busco_POC2	S_POC2	expressed_overused_POC2	expressed_overused_background_POC2	constraint_overused_POC2	nb_aa_POCs	nb_genes_per_bins_POCs	nb_busco_POCs	S_POCs	expressed_overused_POCs	expressed_overused_background_POCs	constraint_overused_POCs
Trichuris_suis	FALSE	0.898122758911622	9829	8516	0	0.735416351347586	0.000220041942956598	0.310258266290222	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000126608774644848	0.230769230769231	0.769230769230769	0.489933679319902	0.00298881778412161	0.389328015330542	0.000493342557489458	0.00177648083004172	14	170.32	784	0.0292423887850944	0.722	0.868999999999998	0.617443014598978	4	170.32	784	0.151605962194041	3.788	3.937	1.12482055457856	18	170.32	784	0.0466787043639397	1.157	1.256	0.654596901569364
Homarus_americanus	TRUE	0.70613584055629	22368	14420	0	0.711061149373514	0.000440278331298103	0.454479821719296	0	0.461538461538462	0.5	0.526256857832656	0.015734969993463	0.383585306304355	0.000332938779731664	0.00150055250371315	13	288.4	883	0.146486275131018	3.633	4.61	1.73639237754179	5	288.4	883	-0.0763109615769729	-1.88	0.720999999999994	3.1068484471573	18	288.4	883	0.11121658260441	2.773	4.086	1.9153887874526
Echinococcus_granulosus	FALSE	0.711370262390671	11319	8052	41	0.382184502368375	0.0963216556604972	0.279972661959756	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103750395755288	0.5	0.733333333333333	0.508386263732632	0.00414049716269766	0.391189888615607	0.000407003537828825	0.00122930260003424	7	161.04	800	-0.257861381357955	-5.192	-2.737	-0.108293406980723	5	161.04	800	-0.0888577306485934	-1.71	3.7	0.697228719115676	9	161.04	800	-0.21900779528915	-4.666	-0.859999999999994	-0.0512622366715511
Schistosoma_haematobium	FALSE	0.887063655030801	8934	6912	12	0.628491285814138	0.00299861988859473	0.276186451907598	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000464824659134809	0.4	1	0.260440542313969	0.00614218891811805	0.340892673071994	0.000409963629077506	0.00107228773032162	7	138.24	760	-0.0529781817955369	-1.233	2.132	-3.91681296929063	6	138.24	760	0.1333655179218	2.817	6.781	-1.45184322654438	11	138.24	760	0.0473838169636009	1.096	4.86900000000001	-2.77376933362392
Acropora_digitifera	TRUE	0.850477590007348	26073	20835	2	0.54587107100711	0.0127823664716622	0.367882836239767	0	0.333333333333333	0.6	0.419515758655737	0.00268093278507832	0.372365523103602	0.000208608484926711	0.00076151273220983	13	416.7	790	0.0989076382868777	2.301	2.611	-1.05353129506793	4	416.7	790	-0.0607628781346989	-1.502	1.467	2.199351754486	17	416.7	790	0.0723117360991342	1.706	2.43	-0.462473653793647
Pieris_rapae	TRUE	0.852809547488812	12147	10290	0	0.822204144297016	0.00000867090593566598	0.546027037277792	0	0.555555555555556	0.866666666666667	0.405224211519922	0.0127461467349885	0.292311096225401	0.000407465329544114	0.0015593349269784	12	205.8	951	0.544033755915594	13.499	13.27	1.0177356827891	6	205.8	951	0.638030737343476	15.802	18.771	2.7319871595448	18	205.8	951	0.566775193214811	14.068	15.091	1.34065754670782
Coptotermes_formosanus	FALSE	0.858462199312715	12984	7994	0	0.784272554860928	0.0000425954240962813	0.44714839162578	0	0.25	0.666666666666667	0.430436913893311	0.0065183975659003	0.382419355080545	0.000313798299891291	0.000704745302665956	10	159.88	882	0.165094583638049	4.115	4.117	0.0526354552724654	6	159.88	882	0.105211330081274	2.612	4.928	3.11093807508427	16	159.88	882	0.156717190245222	3.903	4.642	0.595043283613846
Myotis_lucifugus	TRUE	0.777067230161819	19953	13974	0	0.385029742827977	0.0936631743616783	0.841094634968652	0	0.7	0.846153846153846	0.61846857430231	0.0279797974464322	0.464999629463282	0.000734802529772349	0.00702401126369781	13	279.48	735	0.281865179813391	6.624	5.67299999999999	2.57853334333825	5	279.48	735	0.135458686990423	3.232	1.213	0.58058640122269	18	279.48	735	0.25797064560026	6.087	4.88	1.89155586293301
Gymnogyps_californianus	TRUE	0.808412169060097	15144	11878	0	0.525286758908002	0.017388666717283	0.861811723973928	0	0.636363636363636	1	0.562646305614103	0.0281925512901857	0.451207162010097	0.000916135266533193	0.00954120590062788	12	237.56	781	0.380086509810823	9.455	8.376	1.17990247205679	6	237.56	781	0.824549506358558	19.239	9.804	1.45607852671743	18	237.56	781	0.453764455303113	11.225	8.998	1.32741822676092
Fundulus_heteroclitus	TRUE	0.847137448814031	26804	21929	0	0.646107604924587	0.00208625407142047	0.364722911369976	0	0.454545454545455	1	0.668955162638171	0.012995848054086	0.395891714493016	0.000255206044702592	0.00133959641619838	12	438.58	881	0.0430989414759027	1.024	2.194	-0.870275654996029	5	438.58	881	0.395317197330085	8.494	9.14	3.62741404069122	17	438.58	881	0.0983914126719369	2.427	3.551	1.65505851833856
Pteropus_vampyrus	TRUE	0.783479906490037	19529	14076	0	0.704820076413118	0.000520197986115469	0.875399601288635	0	0.181818181818182	0.4	0.601840349394966	0.0265779679228918	0.450318458270594	0.000864232224093078	0.00992850630287942	14	281.52	791	-0.0332255114633012	-0.768000000000002	0.190999999999997	-2.61187714992701	4	281.52	791	-0.0451657091669855	-1.09899999999999	-0.784999999999991	-1.42056151279784	18	281.52	791	-0.0266977140117167	-0.636999999999999	0.206000000000006	-1.8344810259196
Necator_americanus	FALSE	0.222518236600063	19153	3508	0	0.43808834849979	0.0533607259021772	0.194478586810658	0.000000000000000000000000000000546214586814156	0.25	0.928571428571429	0.43135329645799	0.00250597091118847	0.373817606991645	0.000511898546334927	0.000911375543411064	12	70.16	797	-0.00105672334863793	-0.0259999999999982	-0.599999999999995	-0.428394534769572	6	70.16	797	0.41742664941981	10.394	10.855	1.7240736343269	18	70.16	797	0.089223193855662	2.207	1.85899999999999	0.129102481115102
Dictyocaulus_viviparus	FALSE	0.804825054319323	14171	10742	0	0.725698915543609	0.000292685154794927	0.121107002379251	0.00000000000000000000000000000000000380694270551679	0.4	0.714285714285714	0.352716467438841	0.00191838256617529	0.321892738579459	0.000248812691486765	0.000660431935086064	12	214.84	797	0.0556982341116063	1.327	0.322	1.01463874093885	6	214.84	797	0.179705509754962	4.198	6.041	2.23452427656446	18	214.84	797	0.0835266697385192	1.981	2.003	1.25101174752438
Melitaea_cinxia	TRUE	0.768319928507596	13771	10317	0	0.830320519974834	0.00000587633650529828	0.431798135125567	0	0.454545454545455	0.846153846153846	0.435023523668874	0.0196013426431836	0.316950070910653	0.000519326823540042	0.00249985254088907	12	206.34	957	0.404330219872352	9.94	9.871	-0.919660656584439	6	206.34	957	0.712837725880759	17.353	20.953	4.31559287492691	18	206.34	957	0.46078102675641	11.417	12.654	0.533925751357648
Clonorchis_sinensis	FALSE	0.748315883451019	13489	9220	0	0.541964967216235	0.013570607696038	0.269447891413487	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000480664800896751	0.5	1	0.469396824204073	0.00155212874561708	0.436619115673516	0.000305586601720938	0.000769477330287136	10	184.4	813	0.0930928179663771	2.325	2.568	-0.316732577351698	6	184.4	813	0.22995841603357	5.742	8.739	0.143433666784826	16	184.4	813	0.129771899501102	3.242	4.719	-0.502345312161782
Acropora_millepora	TRUE	0.651166728756731	30136	19227	0	0.635816583302243	0.00258556680885908	0.342947643205083	0	0.0833333333333333	0.75	0.419935176935702	0.00243342095537006	0.37197999758475	0.000184175010689542	0.000542794793869009	12	384.54	849	0.0919780132472064	2.107	2.16	-0.637783781171075	5	384.54	849	0.0331471693603001	0.816	2.882	-0.993704215453536	17	384.54	849	0.0741530950632777	1.73	2.193	-0.48298876716171
Drosophila_mauritiana	TRUE	0.811654676258993	14112	11282	0	0.87104468716706	0.000000581125303295246	0.441166065480861	0	0.888888888888889	0.866666666666667	0.66814748215779	0.0106702035509326	0.369307072095119	0.00067501581306317	0.0043582573175232	12	225.64	951	0.807122925253404	17.368	16.323	7.10707470546194	6	225.64	951	0.697566457065021	15.42	10.779	6.33277159353531	18	225.64	951	0.78418148362458	16.969	14.752	6.89890439122847
Drosophila_sechellia	TRUE	0.81577622779895	14116	11345	0	0.850242496932508	0.00000206202854826117	0.435424387121105	0	0.888888888888889	0.933333333333333	0.66406669323405	0.010779477504539	0.366664227142734	0.000676703780849223	0.00441946319570787	12	226.9	948	0.924724982288825	20.694	19.492	5.46746408082898	6	226.9	948	0.938966651634228	20.104	15.525	6.10542670130682	18	226.9	948	0.922353290323425	20.47	18.192	5.74552673110913
Drosophila_erecta	TRUE	0.720760017743605	13718	9749	0	0.815582088796463	0.0000117437206317967	0.470832534631299	0	0.818181818181818	0.857142857142857	0.674826944741756	0.0103619263273689	0.378011325363212	0.000690472726843548	0.0040071054896566	13	194.98	950	0.472073392533594	10.59	10.309	6.87494328486325	5	194.98	950	0.428473087642512	9.824	8.422	5.75210813275169	18	194.98	950	0.462375204692767	10.421	9.77700000000001	6.53006926568996
Acanthocheilonema_viteae	FALSE	0.941592261904762	10138	7593	0	0.690204486596956	0.000756792378209657	0.53876003925216	0	0.142857142857143	0.733333333333333	0.315560312414351	0.00209873359737561	0.272712761433461	0.000412563412747624	0.0012920532513627	8	151.86	794	-0.0394812423117859	-0.983999999999996	-0.00700000000000145	2.69234191574507	6	151.86	794	0.2545160790703	5.09	4.948	0.149412735697926	14	151.86	794	0.0791880504770694	1.958	2.018	1.83859071475631
Varroa_destructor	TRUE	0.928536273255242	10260	9433	0	0.797741527626578	0.0000251432939091761	0.435905578336384	0	0.333333333333333	0.933333333333333	0.495488745369096	0.00274776026733377	0.371546277135581	0.000355916052921741	0.00109207583682684	12	188.66	925	0.181419000361305	4.509	4.094	3.20896131776631	6	188.66	925	0.366978611126909	9.082	10.224	1.81795662866368	18	188.66	925	0.218895074337245	5.43699999999999	5.57199999999999	2.90800359013258
Loa_loa	FALSE	0.636621880998081	14903	8292	0	0.685464447230919	0.000850805990581939	0.533788636144671	0	0.181818181818182	0.866666666666667	0.333192026650073	0.00310597390854883	0.295502942568894	0.000442450823198436	0.0015825459169915	11	165.84	877	-0.0651530489028634	-1.62100000000001	0.0129999999999963	0.254307771105889	6	165.84	877	0.321731244529504	6.805	4.631	-0.0771240906821157	17	165.84	877	0.0490088713166922	1.223	0.942000000000004	-0.196874068158583
Steinernema_carpocapsae	FALSE	0.589598001362707	30821	18172	0	0.811747908518527	0.0000139232609227453	0.360092041023093	0	0.75	1	0.629340191190665	0.00895383670276087	0.383479686407504	0.00045441547458437	0.0034616557522537	14	363.44	785	0.371057791343236	9.228	6.814	3.36807619674059	4	363.44	785	0.777181046060327	15.442	16.97	5.70409832659957	18	363.44	785	0.410712987553788	10.115	8.17900000000001	3.92265022481751
Penaeus_chinensis	TRUE	0.65194711290156	20076	12623	0	0.783133418236798	0.0000444623564455567	0.411559705552562	0	0.666666666666667	0.555555555555556	0.580143884687612	0.0232710650587349	0.359101724346315	0.000541144183373194	0.00348681048285422	14	252.46	909	0.223155140111082	5.505	7.497	1.79950384205806	4	252.46	909	0.0509513861903321	1.18200000000001	2.357	2.06653810918166	18	252.46	909	0.192789313436801	4.8	6.692	2.19314143375165
Lepeophtheirus_salmonis	TRUE	0.90099296948612	14014	12431	2	0.303743746297436	0.192938255985483	0.264455426304551	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000570355528038097	0.0909090909090909	0.866666666666667	0.346786235902229	0.00361803712244837	0.269307227578843	0.000504713417521222	0.00269790509785065	12	248.62	870	-0.268951290869968	-6.451	-2.164	-0.205985384943499	6	248.62	870	0.691999735178607	16.343	14.329	0.678377432343023	18	248.62	870	-0.0587494820651973	-1.405	0.946000000000002	-0.165968678793067
Chloebia_gouldiae	FALSE	0.8070826306914	18989	11965	0	0.542783225709735	0.0134023240298193	0.838940857142462	0	0.363636363636364	0.857142857142857	0.624237695671019	0.0270744871958622	0.464450132904152	0.000929311610059532	0.00982626914043339	11	239.3	703	0.0851227185982881	2.127	1.719	0.184735197048424	6	239.3	703	0.115680812208127	2.68	3.19200000000001	4.14640538808628	17	239.3	703	0.100114225417969	2.498	2.149	1.31970843082287
